青沥备开内靛,state(han),city(han),city2(han),困档,版档,惯钎矫埃,浅氢,浅加,扁柯,嚼档,碍荐樊
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 07:00:00,辑,2,28.3,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 08:00:00,巢辑,2.4,28.7,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 09:00:00,巢辑,2.5,29.1,71,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 10:00:00,巢辑,2.4,29.8,70,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 11:00:00,巢辑,3.1,30,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 12:00:00,巢辑,2.4,31.5,63,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 13:00:00,辑,2.9,34.1,52,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 14:00:00,辑,2.5,34.1,51,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 15:00:00,巢辑,2.9,33.4,53,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 16:00:00,巢辑,2.5,32.7,56,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 17:00:00,巢辑,2.5,31.9,61,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 18:00:00,巢辑,2.5,31.1,66,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 19:00:00,巢辑,2.6,30.3,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 20:00:00,巢辑,2.3,29.6,70,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 21:00:00,巢辑,2.6,29.1,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-08 22:00:00,巢辑,2.4,28.7,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 00:00:00,巢辑,1.9,27.9,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 01:00:00,巢辑,2,27.5,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 02:00:00,巢辑,2.7,27.6,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 03:00:00,巢辑,1.6,27.6,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 04:00:00,巢辑,2.1,27.6,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 05:00:00,巢辑,1.9,27.3,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 06:00:00,巢辑,2,27.4,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 07:00:00,辑,2.2,27.6,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 08:00:00,巢辑,1.1,28.1,69,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 09:00:00,巢辑,2.1,28.5,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 10:00:00,辑,2,28.9,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 11:00:00,巢辑,2.1,29.6,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 12:00:00,巢辑,2.7,30.5,62,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 13:00:00,辑,2.5,31.4,60,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 14:00:00,巢辑,2.6,31.1,60,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 15:00:00,巢辑,2.1,31.6,62,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 16:00:00,巢辑,2.4,31.4,63,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 17:00:00,辑,2.8,31.3,65,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 18:00:00,巢辑,2.8,30.7,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 19:00:00,巢辑,2,30,70,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 20:00:00,巢辑,2.4,29.3,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 21:00:00,巢辑,2.8,28.9,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 22:00:00,巢辑,2.2,28.4,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-09 23:00:00,巢辑,2.1,28,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 00:00:00,辑,2.4,27.7,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 01:00:00,辑,2.3,27.5,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 02:00:00,巢辑,2,27.5,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 03:00:00,辑,2.6,27.6,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 04:00:00,辑,2.5,27.3,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 05:00:00,巢,2.7,27.6,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 06:00:00,巢辑,2,28,69,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 07:00:00,辑,2,27.6,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 08:00:00,巢辑,1.4,27.1,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 09:00:00,巢辑,1.5,28.4,71,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 10:00:00,巢辑,1.7,29,70,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 11:00:00,巢辑,1.4,28.5,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 12:00:00,辑,1.4,28.2,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 13:00:00,辑,1.7,28.4,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 14:00:00,辑,1.7,28.4,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 15:00:00,辑,1.4,28.1,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 16:00:00,巢辑,1.1,29.1,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 17:00:00,辑,1.3,29.1,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 18:00:00,巢,0.8,29.3,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 19:00:00,巢辑,2.3,29.2,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 20:00:00,巢辑,2.4,28.8,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 21:00:00,巢辑,2,28.7,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 22:00:00,巢辑,2.2,28.6,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-10 23:00:00,辑,2.4,26.7,80,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 00:00:00,辑,1.8,26.4,80,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 01:00:00,辑,1.6,26,82,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 02:00:00,辑,2.1,26.6,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 03:00:00,辑,2.2,27,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 04:00:00,巢辑,2.4,26.8,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 05:00:00,巢辑,1.8,27.1,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 06:00:00,巢辑,1.9,27,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 07:00:00,巢辑,2,27.5,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 08:00:00,巢辑,1.5,27.8,76,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 09:00:00,巢辑,2.5,28.3,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 10:00:00,巢辑,2.3,26.8,83,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 11:00:00,辑,2.4,25.7,93,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 12:00:00,辑,2,25.8,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 13:00:00,辑,2,26.1,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 14:00:00,辑,2.1,26.3,89,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 15:00:00,辑,2.1,26.2,89,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 16:00:00,辑,2,25.6,93,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 17:00:00,巢辑,1.3,25.6,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 18:00:00,巢辑,1.4,25.7,92,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 19:00:00,辑,1.1,25.7,92,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 20:00:00,辑,1.7,25.8,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 21:00:00,辑,1.9,26.2,92,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 22:00:00,辑,2.1,26.2,91,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-11 23:00:00,巢辑,1.5,26.5,89,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 00:00:00,辑,2,26.2,90,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 01:00:00,巢,1,25.7,93,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 02:00:00,合辑,0.6,25.9,93,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 03:00:00,巢,0.6,25.5,95,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 04:00:00,悼,0.2,25.4,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 05:00:00,辑,2.4,25.4,97,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 06:00:00,辑,1.7,25.4,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 07:00:00,合悼,0.2,25.6,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 08:00:00,辑,1.2,26.1,95,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 09:00:00,合辑,2.1,26.8,92,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 10:00:00,合辑,1,29.1,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 11:00:00,辑,1.4,31.3,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 12:00:00,辑,1.3,30.9,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 13:00:00,合悼,2.4,33.9,59,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 14:00:00,合,2.4,32.4,61,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 15:00:00,合悼,3.3,33.6,55,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 16:00:00,合,2.1,34.2,51,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 17:00:00,合,2.7,32.2,57,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 18:00:00,合辑,2.5,31.7,59,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 19:00:00,合辑,1.9,30.5,63,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 20:00:00,合,0.8,29,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 21:00:00,合悼,1.4,27.8,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 22:00:00,合,1.8,26.8,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-12 23:00:00,合悼,1.7,26.1,83,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 00:00:00,合悼,1.5,25.7,86,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 01:00:00,悼,1.1,26,84,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 02:00:00,合辑,0.7,25.1,90,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 03:00:00,合,0.5,24.5,92,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 04:00:00,合,0.3,24.4,93,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 05:00:00,合,0.4,24.1,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 06:00:00,合辑,0.7,24.5,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 07:00:00,合悼,0.6,25.5,88,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 08:00:00,合辑,1.3,26.8,84,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 09:00:00,辑,1.8,27.2,83,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 10:00:00,辑,1.5,29.5,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 11:00:00,合辑,2.7,30.8,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 12:00:00,辑,2.2,32.1,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 13:00:00,合辑,2.8,32.9,62,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 14:00:00,辑,2,31.5,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 15:00:00,巢辑,2.5,25,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 16:00:00,辑,0.3,25.8,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 17:00:00,合悼,1.1,26.3,90,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 18:00:00,巢,1,25.3,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 19:00:00,合悼,2.5,25.3,96,1.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 20:00:00,辑,0.8,24.9,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 21:00:00,合,0.8,25.2,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 22:00:00,合悼,1,24.8,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-13 23:00:00,合辑,0.8,24.8,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 00:00:00,辑,0.4,24.4,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 01:00:00,合,0.6,24.6,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 02:00:00,悼,0.1,24.9,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 03:00:00,巢辑,0.8,25,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 04:00:00,悼,0.6,24.9,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 05:00:00,合,0.4,24.8,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 06:00:00,辑,1.3,25.2,97,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 07:00:00,巢辑,0.4,25.9,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 08:00:00,辑,1.2,27.6,89,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 09:00:00,辑,1.8,29.5,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 10:00:00,辑,2.9,30.5,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 11:00:00,辑,3.1,31.9,69,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 12:00:00,巢辑,2.6,31.7,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 13:00:00,辑,3,32,64,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 14:00:00,巢辑,2.7,32.2,64,0.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 15:00:00,巢辑,2.8,33.8,60,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 16:00:00,辑,2.4,33.2,63,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 17:00:00,辑,2.3,31.9,67,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 18:00:00,巢辑,2,31.5,71,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 19:00:00,巢辑,2,30.6,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 20:00:00,巢辑,1.9,30.4,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 21:00:00,巢辑,2.5,29.9,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 22:00:00,辑,2,29.2,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-14 23:00:00,辑,1.7,28.6,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 00:00:00,辑,2.9,28.3,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 01:00:00,辑,2.5,28.1,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 02:00:00,辑,2.8,27.8,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 03:00:00,辑,2.3,27.5,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 04:00:00,合辑,2.1,26.6,84,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 05:00:00,辑,2.6,26.7,85,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 06:00:00,辑,1.7,26.5,85,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 07:00:00,巢辑,2,27.3,82,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 08:00:00,巢辑,2.6,28.9,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 09:00:00,巢辑,1.9,30.9,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 10:00:00,巢辑,2.3,30.9,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 11:00:00,巢辑,2.8,31.5,65,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 12:00:00,巢辑,3.5,32.1,57,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 13:00:00,巢,3.1,32.4,61,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 14:00:00,巢辑,2.9,32.9,57,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 15:00:00,巢辑,2.7,32.9,57,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 16:00:00,巢辑,3.3,32.8,58,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 17:00:00,巢辑,3.4,31.6,61,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 18:00:00,巢辑,3,30.6,65,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 19:00:00,巢辑,3.2,30,66,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 20:00:00,巢辑,3.4,29.5,65,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 21:00:00,巢辑,3.2,28.8,69,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 22:00:00,巢辑,3,28.6,72,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-15 23:00:00,巢辑,2.8,28.6,71,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 00:00:00,巢辑,3,28.6,71,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 01:00:00,巢辑,2.8,28.4,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 02:00:00,辑,2.3,28.2,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 03:00:00,辑,2.1,27.9,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 04:00:00,合辑,3.5,25.4,94,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 05:00:00,合悼,1.2,24.3,98,3
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 06:00:00,辑,3.3,24,99,3
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 07:00:00,合辑,2.5,23.3,99,10.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 08:00:00,巢,1.2,22.8,99,21.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 09:00:00,辑,1.1,23.2,99,1.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 11:00:00,合辑,1.2,23.9,99,0.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 12:00:00,合辑,0.8,24.3,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 13:00:00,辑,0.7,24.9,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 14:00:00,合辑,0.4,24.6,97,1
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 15:00:00,合辑,1.1,25.1,97,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 16:00:00,巢辑,0.7,25,97,1
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 17:00:00,合辑,2.1,24.7,98,0.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 18:00:00,合辑,0.8,24.8,98,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 19:00:00,巢悼,0.1,24.6,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 20:00:00,合,1,24.6,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 21:00:00,合辑,0.5,24.5,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 22:00:00,巢,0.6,24.6,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-16 23:00:00,合,1.7,24.6,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 00:00:00,合,0.1,24.4,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 01:00:00,合悼,0.4,24.6,99,0.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 02:00:00,辑,0.5,24.5,100,1
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 03:00:00,合,1.4,24.2,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 07:00:00,巢悼,2.2,24,96,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 08:00:00,巢悼,2.6,25,90,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 09:00:00,巢悼,2,25.6,87,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 10:00:00,巢悼,2.7,26.2,79,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 11:00:00,巢悼,2.8,26.7,78,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 12:00:00,巢悼,1.6,27.3,73,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 13:00:00,悼,0.9,28.3,69,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 14:00:00,巢悼,2,28.2,65,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 15:00:00,巢悼,2.2,28.7,68,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 16:00:00,巢悼,2.3,28.6,66,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 17:00:00,巢悼,2.6,27.6,74,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 18:00:00,巢悼,3.1,27.1,75,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 19:00:00,巢悼,2.7,26.9,77,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 20:00:00,巢,2.1,22.4,100,18
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 21:00:00,合,0.9,22,98,1.5
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 22:00:00,辑,0.8,22.2,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-17 23:00:00,合,0.1,22,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-18 00:00:00,悼,0.8,22.1,99,0
2723071500,措备堡开矫,合备,包巩悼,35.898672,128.544378,2022-08-18 01:00:00,悼,1.9,22.3,97,0
