青沥备开内靛,state(han),city(han),city2(han),困档,版档,惯钎矫埃,浅氢,浅加,扁柯,嚼档,碍荐樊
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 18:00:00,巢辑,2,22.4,66,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 19:00:00,巢辑,0.5,20.9,76,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 20:00:00,悼,0.6,18.9,86,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 21:00:00,辑,0.5,17.9,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 22:00:00,合悼,0.4,17.5,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-09 23:00:00,悼,0.3,16.4,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 00:00:00,巢悼,0.7,15.7,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 01:00:00,合,0.1,15.2,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 02:00:00,合,0.1,14.4,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 03:00:00,巢悼,0.5,14.2,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 04:00:00,合,0.1,14.4,99,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 05:00:00,合悼,0.7,14.8,99,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 06:00:00,合悼,0.4,14.6,99,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 07:00:00,合悼,0.2,15.4,100,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 08:00:00,巢,0.6,17.9,99,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 09:00:00,巢悼,0.9,21.3,74,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 10:00:00,辑,1,23.7,66,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 11:00:00,悼,1.5,25.3,60,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 12:00:00,合,1.4,26.8,56,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 13:00:00,合,1.5,28.1,46,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 14:00:00,合,1.6,28.8,44,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 15:00:00,合辑,1.6,28.4,46,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 16:00:00,合辑,1.4,28.2,42,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 17:00:00,辑,0.9,27.9,43,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 18:00:00,合悼,1.1,26.8,55,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 19:00:00,巢悼,0.8,24.3,71,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 20:00:00,悼,0.4,22.3,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 21:00:00,合,0.1,21.5,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 22:00:00,巢悼,0.4,20.6,82,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-10 23:00:00,合悼,0.4,19.7,85,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 00:00:00,巢悼,0.3,19,90,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 01:00:00,悼,0.3,18.1,92,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 02:00:00,巢悼,0.2,17.2,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 03:00:00,悼,0.2,16.6,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 04:00:00,巢悼,0.4,15.7,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 05:00:00,巢悼,0.1,16,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 06:00:00,合辑,0.4,16.3,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 07:00:00,合,0.1,18.2,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 08:00:00,合悼,2.1,20.1,79,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 09:00:00,合悼,1.6,22.7,68,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 10:00:00,合悼,1.6,25,60,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 11:00:00,悼,2.7,27.6,51,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 12:00:00,巢悼,2,28,51,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 14:00:00,巢悼,2.3,28.5,45,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 15:00:00,巢,2.5,29.9,41,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 16:00:00,悼,1.7,27.7,46,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 17:00:00,悼,1.6,27.8,47,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 18:00:00,合悼,3,21.5,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 19:00:00,合,1,21.4,79,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 20:00:00,合悼,1.7,20.7,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 21:00:00,合悼,0.9,20.1,81,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 22:00:00,合辑,1.4,19,85,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-11 23:00:00,悼,0.9,19.1,78,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 00:00:00,悼,0.5,17.3,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 01:00:00,巢悼,0.6,16.8,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 02:00:00,合,0.8,15.5,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 03:00:00,悼,0.3,14.2,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 04:00:00,巢悼,0.4,13.7,95,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 05:00:00,合辑,0.4,13.7,95,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 06:00:00,悼,0.3,14.1,93,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 07:00:00,巢辑,0.2,18.2,78,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 08:00:00,悼,1.8,20.4,65,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 09:00:00,悼,2.3,21,62,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 10:00:00,巢悼,2.4,22.7,59,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 11:00:00,合悼,1.7,24.4,55,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 12:00:00,巢,1.8,25.5,50,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 13:00:00,悼,1.6,26.5,49,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 14:00:00,巢悼,2,26.6,52,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 15:00:00,巢悼,2.3,26.7,50,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 16:00:00,巢悼,1.8,26.6,49,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 17:00:00,巢悼,1.7,26.3,49,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 18:00:00,悼,1.4,25.7,52,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 19:00:00,巢悼,0.6,24,64,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 20:00:00,悼,0.5,21.6,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 21:00:00,合,1.2,20.7,78,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 22:00:00,合辑,0.8,19.7,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-12 23:00:00,巢悼,0.5,19.5,84,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 00:00:00,辑,0.7,20,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 01:00:00,悼,2.5,20,68,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 02:00:00,合悼,1.4,19.2,71,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 03:00:00,合悼,2.5,18.6,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 04:00:00,合辑,1.3,17.9,76,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 05:00:00,悼,0.4,17.3,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 06:00:00,悼,1.9,17.5,78,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 07:00:00,巢悼,1.9,18.3,76,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 08:00:00,悼,1.8,19.2,72,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 09:00:00,巢悼,1.6,20.9,67,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 10:00:00,巢悼,2.5,21.4,62,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 11:00:00,巢悼,2.1,22.2,58,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 12:00:00,巢,2.7,21.9,62,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 13:00:00,巢悼,2.6,24.2,54,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 14:00:00,巢悼,2.8,25.2,51,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 15:00:00,巢悼,2.8,25.8,45,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 16:00:00,巢悼,3,25.4,43,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 17:00:00,悼,3.2,25.2,40,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 18:00:00,悼,2.9,23.8,41,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 19:00:00,悼,2.1,22.6,48,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 20:00:00,悼,1.6,20.8,55,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 21:00:00,悼,2.3,20.2,58,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 22:00:00,悼,2.6,19.5,60,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-13 23:00:00,悼,1.6,18.4,65,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 00:00:00,巢悼,1.9,17.9,66,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 01:00:00,巢悼,2.2,17.8,67,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 02:00:00,巢悼,1.9,17.6,68,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 03:00:00,巢悼,2.8,18,67,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 04:00:00,巢悼,2.6,17.9,66,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 05:00:00,悼,2.1,18,65,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 06:00:00,巢,2.2,17.8,68,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 07:00:00,合悼,1.9,17.4,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 08:00:00,合悼,1.6,17.4,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 09:00:00,悼,2.4,17.4,76,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 10:00:00,悼,3.8,18.1,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 11:00:00,悼,2,17.6,79,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 12:00:00,合悼,1,17,80,0.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 13:00:00,巢,1.3,16.7,84,1
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 15:00:00,辑,1.5,16.1,85,1.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 16:00:00,巢悼,2.6,17.4,79,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 17:00:00,悼,1.3,16.7,82,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 18:00:00,合悼,0.6,16.5,85,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 19:00:00,悼,1.9,16.4,84,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 20:00:00,巢,0.5,15.6,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 21:00:00,合悼,1.8,15.8,87,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 22:00:00,悼,0.6,15.5,90,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-14 23:00:00,巢,0.4,15.2,96,0.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 00:00:00,巢悼,0.4,14.9,95,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 01:00:00,合,0.4,15,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 02:00:00,巢悼,0.3,15.1,95,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 03:00:00,辑,0.3,14.8,96,1.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 04:00:00,合,1.1,14.5,97,1
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 05:00:00,合,0.9,14.6,95,2
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 06:00:00,合辑,0.1,14.7,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 07:00:00,合辑,0.7,15,95,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 08:00:00,合,0.5,15.4,94,0.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 09:00:00,合,0.4,16.4,94,0.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 10:00:00,合,2.1,16.3,92,3
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 11:00:00,辑,0.7,17.8,96,2.5
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 12:00:00,巢辑,2,20.5,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 13:00:00,巢,1.2,21.1,76,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 14:00:00,巢辑,1.3,21.4,77,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 15:00:00,巢辑,1.2,22.3,74,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 16:00:00,巢辑,2,22.8,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 17:00:00,巢,0.6,22.8,73,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 18:00:00,巢悼,1,23.2,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 19:00:00,合辑,0.8,22.2,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 20:00:00,合辑,0.7,19.9,86,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 21:00:00,辑,0.5,17.9,93,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 22:00:00,悼,0.3,17.9,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-15 23:00:00,合,0.1,17.8,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 00:00:00,巢,0.2,17.5,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 01:00:00,巢,0.1,17.4,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 02:00:00,巢悼,0.1,17.5,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 03:00:00,巢,0.3,17.4,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 04:00:00,巢,0.1,17.4,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 05:00:00,巢悼,0.2,17.4,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 06:00:00,合悼,0.9,18.1,89,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 07:00:00,合悼,1.8,19.1,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 08:00:00,合辑,1.4,19.3,74,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 09:00:00,巢辑,1.5,19.5,72,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 10:00:00,合悼,1.2,19.1,70,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 11:00:00,辑,2.5,21.3,61,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 12:00:00,合辑,2.5,22.2,57,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 13:00:00,合,2.1,23.5,53,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 14:00:00,合,2.1,24.1,50,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 15:00:00,合辑,1.7,25.1,50,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 16:00:00,合,1.9,25.1,51,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 17:00:00,合,1.4,25.5,49,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 18:00:00,巢悼,0.7,25.1,51,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 19:00:00,合辑,0.4,21.2,77,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 20:00:00,巢悼,0.7,18.9,84,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 21:00:00,巢,0.1,16.9,92,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 22:00:00,巢辑,0.2,16,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-16 23:00:00,巢悼,0.6,15.4,96,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 00:00:00,巢悼,0.1,14.8,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 01:00:00,巢悼,0.1,14.3,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 02:00:00,合辑,0.4,14.2,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 03:00:00,合,0.1,14.4,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 04:00:00,合辑,0.2,14.1,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 05:00:00,巢悼,0.2,13.5,98,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 06:00:00,巢,0.1,14.2,99,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 07:00:00,悼,0.3,16.1,93,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 08:00:00,悼,0.6,19.4,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 09:00:00,合,-,23,67,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 10:00:00,合,1.2,24.1,63,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 11:00:00,合悼,1.5,24.7,63,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 12:00:00,合,1.5,26.2,63,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 13:00:00,合悼,1.5,26.5,65,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 14:00:00,合悼,2.1,26.9,60,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 15:00:00,合悼,2.7,27,60,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 16:00:00,合悼,2.1,28.4,58,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 17:00:00,合悼,2.3,28.2,57,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 18:00:00,合悼,1.2,28.3,62,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 19:00:00,合,0.4,26.2,75,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 20:00:00,巢悼,0.3,23.8,82,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 21:00:00,悼,0.4,23.1,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 22:00:00,悼,0.2,22.4,86,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-17 23:00:00,悼,0.1,21.8,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 00:00:00,巢悼,0.2,21.5,92,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 01:00:00,辑,0.4,21.8,90,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 02:00:00,合辑,0.4,21.9,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 03:00:00,悼,0.5,22.3,87,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 04:00:00,悼,0.6,21.2,91,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 05:00:00,合悼,0.2,20.4,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 06:00:00,合辑,0.6,19.9,97,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 07:00:00,巢悼,0.1,22.3,88,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 08:00:00,巢,1.2,23,81,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 09:00:00,合,1.1,25,72,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 10:00:00,合,1.4,26.5,64,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 11:00:00,悼,0.8,27.5,61,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 12:00:00,合,1.4,28.2,56,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 13:00:00,合,1.7,28.5,57,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 14:00:00,合悼,1.8,29.2,56,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 15:00:00,合悼,2.1,28.4,57,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 16:00:00,合,1.3,28.6,59,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 17:00:00,合悼,1.4,28.2,59,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 18:00:00,合辑,1.2,27.6,61,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 19:00:00,合悼,1,26.6,69,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 20:00:00,合辑,1.2,24,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 21:00:00,合悼,0.2,23.1,83,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 22:00:00,合,0.7,23.3,81,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-18 23:00:00,合,0.7,22.8,78,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 00:00:00,合,0.9,22.5,80,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 01:00:00,辑,0.6,22,85,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 02:00:00,辑,0.2,21.7,88,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 03:00:00,巢,0.3,21.6,89,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 04:00:00,辑,0.5,21.4,89,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 05:00:00,悼,0.3,19.9,92,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 06:00:00,巢悼,0.1,19.5,94,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 07:00:00,巢,0.5,21.1,89,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 08:00:00,巢辑,0.2,23.4,82,0
4373034000,面没合档,苛玫焙,没己搁,36.324736,127.761986,2022-06-19 09:00:00,辑,0.7,23.9,73,0
