행정구역코드,state(han),city(han),city2(han),위도,경도,발표시간,날씨아이콘,날씨텍스트,풍향,풍속,기온,습도,강수량,적설량,일조량,일사량
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-14 23:00:00,4,흐림,남,2.5,27.6,8.5,3,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 00:00:00,4,흐림,남,2.2,27.5,8.5,3,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 01:00:00,4,흐림,남,2.1,27.4,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 02:00:00,4,흐림,남남서,4.0,27.4,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 03:00:00,4,흐림,남남서,3.5,27.4,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 04:00:00,4,흐림,남남서,5.0,27.3,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 05:00:00,4,흐림,남남서,3.9,27.3,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 06:00:00,4,흐림,남남서,5.4,27.5,8.4,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 07:00:00,4,흐림,남남서,5.6,27.6,8.4,-,-,0,7
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 08:00:00,4,흐림,남남서,5.1,27.7,8.4,-,-,0,11
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 09:00:00,4,흐림,남남서,4.6,28.1,8.3,-,-,0,33
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 10:00:00,4,흐림,남남서,6.3,28.6,7.9,-,-,0,54
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 11:00:00,4,흐림,남남서,6.4,29.1,7.7,-,-,0,90
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 12:00:00,4,흐림,남남서,5.7,29.5,7.6,-,-,0,115
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 13:00:00,4,흐림,남,6.8,29.6,7.5,-,-,0,116
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 14:00:00,4,흐림,남,6.3,29.5,7.7,-,-,0,93
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 15:00:00,4,흐림,남,5.8,29.4,7.8,-,-,0,40
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 16:00:00,4,흐림,남남서,5.3,29.0,8.0,-,-,0,35
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 17:00:00,4,흐림,남남서,6.1,28.7,8.2,-,-,0,24
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 18:00:00,4,흐림,남남서,4.7,28.6,8.3,0,-,0,7
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 19:00:00,4,흐림,남서,6.2,27.9,9.1,0.7,-,0,3
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 20:00:00,4,흐림,남서,6.1,27.7,9.1,0.7,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 21:00:00,4,흐림,남서,5.2,27.7,8.9,0.7,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 22:00:00,4,흐림,남서,3.2,27.7,8.8,0.7,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-15 23:00:00,4,흐림,서남서,2.8,27.3,9.1,0.9,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 00:00:00,4,흐림,서,3.1,26.6,8.7,0.9,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 01:00:00,4,흐림,남서,3.5,26.4,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 02:00:00,4,흐림,서남서,2.5,26.1,8.7,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 03:00:00,4,흐림,서,2.8,25.8,8.8,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 04:00:00,4,흐림,서,3.0,25.3,8.8,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 05:00:00,4,흐림,서남서,2.9,25.0,8.7,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 06:00:00,2,구름조금,서남서,3.3,24.4,8.8,0,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 07:00:00,2,구름조금,남서,2.6,24.1,8.4,0,-,0,11
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 08:00:00,3,구름많음,서남서,1.5,24.4,8.4,0,-,5,56
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 09:00:00,3,구름많음,서,2.6,25.1,8.1,0,-,3,105
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 10:00:00,3,구름많음,서,2.5,26.2,7.3,0,-,8,209
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 11:00:00,2,구름조금,서,2.5,27.3,7.0,0,-,7,230
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 12:00:00,2,구름조금,서,2.4,28.2,6.7,0,-,9,306
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 13:00:00,2,구름조금,서남서,2.8,29.2,6.3,0,-,9,314
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 14:00:00,2,구름조금,남서,2.9,29.7,6.4,0,-,8,274
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 15:00:00,2,구름조금,서,4.1,29.8,6.2,0,-,7,252
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 16:00:00,2,구름조금,서,3.0,29.7,6.2,0,-,8,231
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 17:00:00,1,맑음,서,3.0,29.9,6.1,0,-,10,189
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 18:00:00,1,맑음,서,2.4,29.5,6.1,0,-,10,117
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 19:00:00,4,흐림,서남서,2.1,28.2,6.5,0,-,8,38
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 20:00:00,4,흐림,서남서,1.9,27.1,6.6,0,-,0,2
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 21:00:00,1,맑음,서,1.8,26.4,7.3,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 22:00:00,4,흐림,서,1.6,25.5,7.7,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-16 23:00:00,4,흐림,서,1.2,24.9,8.1,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 00:00:00,2,구름조금,서북서,1.1,24.6,8.3,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 01:00:00,4,흐림,북북서,1.0,24.3,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 02:00:00,4,흐림,북동,1.2,23.8,8.6,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 03:00:00,1,맑음,동북동,1.3,23.5,8.7,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 04:00:00,1,맑음,북북동,1.7,23.2,8.7,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 05:00:00,1,맑음,북북동,1.8,23.0,8.8,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 06:00:00,1,맑음,북동,1.4,22.9,8.9,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 07:00:00,1,맑음,북동,1.8,23.0,8.9,-,-,6,21
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 08:00:00,3,구름많음,북북동,1.9,24.6,8.6,-,-,8,74
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 09:00:00,3,구름많음,북서,1.2,25.9,8.0,-,-,5,117
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 10:00:00,4,흐림,서남서,2.5,26.4,7.8,-,-,0,67
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 11:00:00,3,구름많음,동남동,3.0,27.8,7.6,-,-,2,138
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 12:00:00,3,구름많음,동,2.3,28.8,6.7,-,-,5,250
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 13:00:00,3,구름많음,남남동,3.1,30.1,6.8,-,-,7,282
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 14:00:00,3,구름많음,남남동,3.2,30.2,6.3,-,-,7,271
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 15:00:00,3,구름많음,북서,2.2,28.4,7.0,0,-,0,67
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 16:00:00,3,구름많음,서,2.9,29.7,6.7,0,-,3,144
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 17:00:00,1,맑음,서,3.1,29.5,6.3,0,-,9,172
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 18:00:00,4,흐림,서,3.0,28.3,6.7,0,-,6,80
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 19:00:00,4,흐림,서,2.6,27.3,6.7,0,-,2,25
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 20:00:00,4,흐림,북북동,1.7,26.5,7.2,0,-,0,2
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 21:00:00,1,맑음,북동,1.5,25.7,7.5,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 22:00:00,4,흐림,북동,2.2,25.0,7.7,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-17 23:00:00,4,흐림,북동,2.7,24.6,7.6,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 00:00:00,1,맑음,북북동,2.1,24.1,7.8,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 01:00:00,4,흐림,북동,2.2,23.4,8.2,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 02:00:00,4,흐림,북동,2.0,23.1,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 03:00:00,3,구름많음,북북동,1.9,23.2,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 04:00:00,2,구름조금,북동,2.1,22.7,8.7,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 05:00:00,3,구름많음,북북동,1.5,22.6,8.7,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 06:00:00,2,구름조금,북북동,1.9,22.4,8.8,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 07:00:00,3,구름많음,북동,2.0,22.7,8.9,-,-,0,17
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 08:00:00,3,구름많음,북북동,2.2,23.8,8.6,-,-,5,57
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 09:00:00,4,흐림,남남동,2.5,24.7,8.2,-,-,2,70
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 10:00:00,3,구름많음,서남서,0.8,25.3,7.7,-,-,0,67
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 11:00:00,3,구름많음,남,1.2,26.2,7.2,-,-,0,93
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 12:00:00,4,흐림,동북동,0.8,27.9,6.7,-,-,6,222
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 13:00:00,4,흐림,동북동,1.4,28.2,6.6,-,-,1,122
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 14:00:00,3,구름많음,서,2.0,29.6,6.1,-,-,8,254
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 15:00:00,4,흐림,서남서,2.6,29.2,6.1,-,-,4,150
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 16:00:00,4,흐림,서,3.7,28.1,6.6,-,-,0,79
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 17:00:00,4,흐림,서,3.2,27.8,6.6,-,-,0,59
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 18:00:00,4,흐림,서,2.4,27.3,6.8,-,-,0,47
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 19:00:00,4,흐림,서,2.3,26.6,7.2,-,-,0,19
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 20:00:00,4,흐림,서,2.1,26.1,7.4,-,-,0,1
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 21:00:00,3,구름많음,서북서,1.6,25.7,7.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 22:00:00,4,흐림,서북서,1.6,25.2,7.6,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-18 23:00:00,4,흐림,서,0.9,24.8,7.8,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 00:00:00,1,맑음,서북서,1.9,24.4,8.1,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 01:00:00,4,흐림,북서,0.5,23.9,8.2,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 02:00:00,4,흐림,서,1.2,23.8,8.2,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 03:00:00,3,구름많음,북북동,1.4,23.7,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 04:00:00,2,구름조금,동,0.7,23.3,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 05:00:00,4,흐림,남동,1.4,23.6,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 06:00:00,4,흐림,남남동,1.9,23.8,8.4,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 07:00:00,4,흐림,동남동,1.5,24.0,8.2,-,-,0,14
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 08:00:00,4,흐림,남남동,1.9,24.5,8.0,-,-,0,41
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 09:00:00,4,흐림,남동,2.0,25.5,7.8,-,-,0,97
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 10:00:00,4,흐림,남동,3.1,26.3,7.1,-,-,0,138
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 11:00:00,4,흐림,남남동,2.6,26.6,7.3,-,-,0,92
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 12:00:00,4,흐림,남,3.2,26.8,7.5,-,-,0,64
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 13:00:00,4,흐림,남남서,3.0,26.6,7.9,0,-,0,40
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 14:00:00,4,흐림,남동,2.8,27.0,8.1,0,-,0,44
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 15:00:00,4,흐림,남동,2.7,27.2,8.2,0,-,0,12
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 16:00:00,4,흐림,북,2.8,26.7,9.2,18.8,-,0,5
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 17:00:00,4,흐림,남서,3.2,26.4,9.8,59.5,-,0,4
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 18:00:00,4,흐림,남남서,5.3,26.7,9.6,62.6,-,0,2
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 19:00:00,4,흐림,남서,3.6,26.9,9.4,62.6,-,0,2
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 20:00:00,4,흐림,남서,2.9,27.0,9.6,65.1,-,0,1
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 21:00:00,4,흐림,남서,2.7,27.1,9.5,65.2,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 22:00:00,4,흐림,서남서,2.2,27.1,9.4,65.2,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-19 23:00:00,4,흐림,서남서,2.1,27.0,9.4,65.9,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 00:00:00,4,흐림,서,2.8,26.8,9.5,66.1,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 01:00:00,4,흐림,서,2.8,26.6,9.5,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 02:00:00,4,흐림,서남서,3.2,26.3,9.5,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 03:00:00,4,흐림,서남서,2.4,26.2,9.5,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 04:00:00,4,흐림,서남서,2.4,26.0,9.5,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 05:00:00,4,흐림,서남서,2.0,26.0,9.4,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 06:00:00,4,흐림,서남서,2.4,25.8,9.5,0,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 07:00:00,3,구름많음,서,2.9,25.7,9.2,0,-,0,14
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 08:00:00,3,구름많음,서북서,2.6,25.9,8.8,0,-,4,59
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 09:00:00,2,구름조금,서북서,1.9,26.7,8.3,0,-,8,150
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 10:00:00,3,구름많음,서,2.1,27.5,7.9,0,-,6,185
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 11:00:00,2,구름조금,남서,1.2,28.3,8.0,0,-,5,183
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 12:00:00,2,구름조금,남서,2.1,29.6,7.1,0,-,8,293
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 13:00:00,2,구름조금,남서,2.4,31.0,6.9,0,-,10,345
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 14:00:00,2,구름조금,남서,2.3,31.7,6.4,0,-,10,350
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 15:00:00,2,구름조금,서,2.6,31.8,6.4,0,-,9,275
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 16:00:00,1,맑음,서북서,3.4,31.6,6.5,0,-,8,213
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 17:00:00,1,맑음,서,2.9,31.5,6.4,0,-,10,170
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 18:00:00,1,맑음,서,2.5,30.8,6.9,0,-,9,90
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 19:00:00,4,흐림,서남서,3.0,29.6,7.2,0,-,9,37
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 20:00:00,4,흐림,서,2.1,28.6,7.6,0,-,0,1
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 21:00:00,1,맑음,서남서,1.5,27.9,7.9,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 22:00:00,4,흐림,남동,0.7,27.5,8.1,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-20 23:00:00,4,흐림,남동,0.4,27.2,8.1,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 00:00:00,3,구름많음,서북서,0.9,26.9,8.4,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 01:00:00,4,흐림,남동,0.4,26.8,8.3,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 02:00:00,4,흐림,서,1.1,26.7,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 03:00:00,2,구름조금,북동,1.1,26.3,8.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 04:00:00,1,맑음,북동,2.2,25.5,8.2,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 05:00:00,2,구름조금,동북동,1.4,25.1,8.3,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 06:00:00,2,구름조금,동북동,1.5,24.9,8.5,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 07:00:00,3,구름많음,북동,2.6,24.8,8.4,-,-,2,14
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 08:00:00,3,구름많음,북동,2.4,25.6,8.2,-,-,3,51
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 09:00:00,3,구름많음,북동,1.3,26.2,8.2,-,-,0,53
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 10:00:00,3,구름많음,동남동,0.6,27.3,7.8,-,-,0,96
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 11:00:00,3,구름많음,동남동,2.2,29.1,7.6,-,-,4,195
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 12:00:00,3,구름많음,남동,1.9,30.2,7.0,-,-,7,259
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 13:00:00,3,구름많음,동,1.3,30.4,6.6,-,-,3,165
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 14:00:00,3,구름많음,북동,1.5,31.3,6.3,-,-,5,196
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 15:00:00,3,구름많음,북북서,2.3,31.2,6.1,-,-,3,141
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 16:00:00,3,구름많음,서,3.0,31.5,6.3,-,-,5,152
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 17:00:00,3,구름많음,서남서,2.4,31.8,6.0,-,-,10,185
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 18:00:00,3,구름많음,서,2.5,30.9,6.3,-,-,10,102
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 19:00:00,4,흐림,서,2.6,29.5,6.5,-,-,3,27
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 20:00:00,4,흐림,서,2.8,28.6,6.9,-,-,0,1
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 21:00:00,2,구름조금,서,2.0,28.1,7.5,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 22:00:00,4,흐림,남동,0.4,27.9,7.8,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-21 23:00:00,4,흐림,서,1.0,27.4,7.9,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 00:00:00,2,구름조금,서,1.5,27.1,8.1,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 01:00:00,4,흐림,북북서,0.7,26.8,8.3,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 02:00:00,4,흐림,서남서,0.9,26.3,8.4,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 03:00:00,2,구름조금,서,1.2,25.9,8.1,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 04:00:00,3,구름많음,서남서,1.5,25.7,8.3,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 05:00:00,2,구름조금,서,1.3,25.6,8.2,-,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 06:00:00,4,흐림,남,1.8,25.5,8.2,-,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 07:00:00,4,흐림,남남서,2.5,25.7,8.4,-,-,0,7
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 08:00:00,4,흐림,남남서,2.3,26.2,8.3,-,-,0,36
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 09:00:00,3,구름많음,남남서,2.8,26.6,8.1,-,-,0,48
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 10:00:00,3,구름많음,남남서,3.0,27.6,7.6,-,-,1,104
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 11:00:00,4,흐림,남,2.7,28.7,7.3,-,-,3,172
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 12:00:00,4,흐림,남서,3.0,28.9,7.0,-,-,2,146
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 13:00:00,3,구름많음,서남서,2.4,29.3,6.8,-,-,2,145
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 14:00:00,4,흐림,남남서,2.7,30.2,6.5,-,-,4,196
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 15:00:00,4,흐림,남남서,2.8,29.5,6.5,-,-,0,87
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 16:00:00,4,흐림,서남서,4.0,29.5,6.5,0,-,1,96
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 17:00:00,4,흐림,서남서,3.6,28.6,6.1,0,-,2,90
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 18:00:00,4,흐림,남서,3.2,28.1,6.3,0,-,0,32
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 19:00:00,4,흐림,서남서,3.3,27.6,7.0,0,-,0,12
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 20:00:00,4,흐림,서남서,2.2,27.3,7.2,0,-,0,0
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 21:00:00,4,흐림,서,2.4,27.0,7.6,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 22:00:00,4,흐림,서,3.1,24.6,7.5,1.3,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-22 23:00:00,4,흐림,북,1.6,23.0,8.8,3.2,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 00:00:00,4,흐림,북,0.7,23.0,8.7,3.2,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 01:00:00,4,흐림,북북동,0.7,23.1,8.8,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 02:00:00,4,흐림,북동,0.5,23.2,8.8,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 03:00:00,4,흐림,북동,2.1,23.1,9.1,0,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 04:00:00,4,흐림,북북서,2.1,23.0,9.3,0.1,-,-,-
1114055000,서울특별시,중구,명동,37.557236,126.987889,2022-08-23 05:00:00,4,흐림,북동,1.8,22.5,9.5,0.9,-,-,-
